Location,Timestamp,Current_Speed,Free_Flow_Speed,Confidence,Congestion_Level,Road_Closure,Temperature,Humidity,Wind_Speed,Rainfall,Hour,Month,Day_of_Week,Is_Weekend,Is_Rush_Hour
Binh_Thanh,2025-09-26 10:53:00+07:00,21,33,1,157.36040609137058,False,31.72,70,3.6,0,10,9,4,0,0
Phu_My_Hung,2025-09-26 10:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,10,9,4,0,0
District_1,2025-09-26 11:53:00+07:00,6,27,1,456.66666666666663,False,31.66,70,3.6,0,11,9,4,0,0
Thu_Thiem,2025-09-26 11:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,11,9,4,0,0
Tan_Son_Nhat,2025-09-26 11:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,11,9,4,0,0
Binh_Thanh,2025-09-26 11:53:00+07:00,21,33,1,157.36040609137058,False,31.72,70,3.6,0,11,9,4,0,0
Phu_My_Hung,2025-09-26 11:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,11,9,4,0,0
District_1,2025-09-26 12:53:00+07:00,7,25,1,354.54545454545456,False,31.66,70,3.6,0,12,9,4,0,0
Thu_Thiem,2025-09-26 12:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,12,9,4,0,0
Tan_Son_Nhat,2025-09-26 12:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,12,9,4,0,0
Binh_Thanh,2025-09-26 12:53:00+07:00,20,33,1,165.48223350253807,False,31.72,70,3.6,0,12,9,4,0,0
Phu_My_Hung,2025-09-26 12:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,12,9,4,0,0
District_1,2025-09-26 13:53:00+07:00,7,25,1,354.54545454545456,False,31.66,70,3.6,0,13,9,4,0,0
Thu_Thiem,2025-09-26 13:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,13,9,4,0,0
Tan_Son_Nhat,2025-09-26 13:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,13,9,4,0,0
Binh_Thanh,2025-09-26 13:53:00+07:00,20,33,1,165.48223350253807,False,31.72,70,3.6,0,13,9,4,0,0
Phu_My_Hung,2025-09-26 13:53:00+07:00,33,42,1,127.29357798165137,False,31.73,70,3.6,0,13,9,4,0,0
District_1,2025-09-26 14:53:00+07:00,6,24,1,402.94117647058823,False,31.66,70,3.6,0,14,9,4,0,0
Thu_Thiem,2025-09-26 14:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,14,9,4,0,0
Tan_Son_Nhat,2025-09-26 14:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,14,9,4,0,0
Binh_Thanh,2025-09-26 14:53:00+07:00,21,33,1,157.36040609137058,False,31.72,70,3.6,0,14,9,4,0,0
Phu_My_Hung,2025-09-26 14:53:00+07:00,33,42,1,127.29357798165137,False,31.73,70,3.6,0,14,9,4,0,0
District_1,2025-09-26 15:53:00+07:00,6,24,1,402.94117647058823,False,31.66,70,3.6,0,15,9,4,0,0
Thu_Thiem,2025-09-26 15:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,15,9,4,0,0
Tan_Son_Nhat,2025-09-26 15:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,15,9,4,0,0
Binh_Thanh,2025-09-26 15:53:00+07:00,21,33,1,157.36040609137058,False,31.72,70,3.6,0,15,9,4,0,0
Phu_My_Hung,2025-09-26 15:53:00+07:00,33,42,1,127.29357798165137,False,31.73,70,3.6,0,15,9,4,0,0
District_1,2025-09-26 16:53:00+07:00,6,24,1,402.94117647058823,False,31.66,70,3.6,0,16,9,4,0,1
Thu_Thiem,2025-09-26 16:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,16,9,4,0,1
Tan_Son_Nhat,2025-09-26 16:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,16,9,4,0,1
Binh_Thanh,2025-09-26 16:53:00+07:00,21,33,1,157.36040609137058,False,31.72,70,3.6,0,16,9,4,0,1
Phu_My_Hung,2025-09-26 16:53:00+07:00,33,42,1,127.29357798165137,False,31.73,70,3.6,0,16,9,4,0,1
District_1,2025-09-26 17:53:00+07:00,7,27,1,390.0,False,31.66,70,3.6,0,17,9,4,0,1
Thu_Thiem,2025-09-26 17:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,17,9,4,0,1
Tan_Son_Nhat,2025-09-26 17:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,17,9,4,0,1
Binh_Thanh,2025-09-26 17:53:00+07:00,24,33,1,137.56345177664974,False,31.72,70,3.6,0,17,9,4,0,1
Phu_My_Hung,2025-09-26 17:53:00+07:00,33,42,1,127.29357798165137,False,31.73,70,3.6,0,17,9,4,0,1
District_1,2025-09-26 18:53:00+07:00,7,27,1,390.0,False,31.66,70,3.6,0,18,9,4,0,1
Thu_Thiem,2025-09-26 18:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,18,9,4,0,1
Tan_Son_Nhat,2025-09-26 18:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,18,9,4,0,1
Binh_Thanh,2025-09-26 18:53:00+07:00,24,33,1,137.56345177664974,False,31.72,70,3.6,0,18,9,4,0,1
Phu_My_Hung,2025-09-26 18:53:00+07:00,33,42,1,127.29357798165137,False,31.73,70,3.6,0,18,9,4,0,1
District_1,2025-09-26 19:53:00+07:00,7,27,1,390.0,False,31.66,70,3.6,0,19,9,4,0,1
Thu_Thiem,2025-09-26 19:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,19,9,4,0,1
Tan_Son_Nhat,2025-09-26 19:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,19,9,4,0,1
Binh_Thanh,2025-09-26 19:53:00+07:00,24,33,1,137.56345177664974,False,31.72,70,3.6,0,19,9,4,0,1
Phu_My_Hung,2025-09-26 19:53:00+07:00,32,42,1,131.1926605504587,False,31.73,70,3.6,0,19,9,4,0,1
District_1,2025-09-26 20:53:00+07:00,6,25,1,415.1515151515151,False,31.66,70,3.6,0,20,9,4,0,0
Thu_Thiem,2025-09-26 20:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,20,9,4,0,0
Tan_Son_Nhat,2025-09-26 20:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,20,9,4,0,0
Binh_Thanh,2025-09-26 20:53:00+07:00,22,33,1,150.253807106599,False,31.72,70,3.6,0,20,9,4,0,0
Phu_My_Hung,2025-09-26 20:53:00+07:00,32,42,1,131.1926605504587,False,31.73,70,3.6,0,20,9,4,0,0
District_1,2025-09-26 21:53:00+07:00,6,25,1,415.1515151515151,False,31.66,70,3.6,0,21,9,4,0,0
Thu_Thiem,2025-09-26 21:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,21,9,4,0,0
Tan_Son_Nhat,2025-09-26 21:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,21,9,4,0,0
Binh_Thanh,2025-09-26 21:53:00+07:00,22,33,1,150.253807106599,False,31.72,70,3.6,0,21,9,4,0,0
Phu_My_Hung,2025-09-26 21:53:00+07:00,32,42,1,131.1926605504587,False,31.73,70,3.6,0,21,9,4,0,0
District_1,2025-09-26 22:53:00+07:00,6,25,1,415.1515151515151,False,31.66,70,3.6,0,22,9,4,0,0
Thu_Thiem,2025-09-26 22:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,22,9,4,0,0
Tan_Son_Nhat,2025-09-26 22:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,22,9,4,0,0
Binh_Thanh,2025-09-26 22:53:00+07:00,22,33,1,150.253807106599,False,31.72,70,3.6,0,22,9,4,0,0
Phu_My_Hung,2025-09-26 22:53:00+07:00,32,42,1,131.1926605504587,False,31.73,70,3.6,0,22,9,4,0,0
District_1,2025-09-26 23:53:00+07:00,8,27,1,343.3333333333333,False,31.66,70,3.6,0,23,9,4,0,0
Thu_Thiem,2025-09-26 23:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,23,9,4,0,0
Tan_Son_Nhat,2025-09-26 23:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,23,9,4,0,0
Binh_Thanh,2025-09-26 23:53:00+07:00,22,33,1,150.253807106599,False,31.72,70,3.6,0,23,9,4,0,0
Phu_My_Hung,2025-09-26 23:53:00+07:00,32,42,1,131.1926605504587,False,31.73,70,3.6,0,23,9,4,0,0
District_1,2025-09-27 00:53:00+07:00,8,27,1,343.3333333333333,False,31.66,70,3.6,0,0,9,5,1,0
Thu_Thiem,2025-09-27 00:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,0,9,5,1,0
Tan_Son_Nhat,2025-09-27 00:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,0,9,5,1,0
Binh_Thanh,2025-09-27 00:53:00+07:00,22,33,1,150.253807106599,False,31.72,70,3.6,0,0,9,5,1,0
Phu_My_Hung,2025-09-27 00:53:00+07:00,32,42,1,131.1926605504587,False,31.73,70,3.6,0,0,9,5,1,0
District_1,2025-09-27 01:53:00+07:00,8,27,1,343.3333333333333,False,31.66,70,3.6,0,1,9,5,1,0
Thu_Thiem,2025-09-27 01:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,1,9,5,1,0
Tan_Son_Nhat,2025-09-27 01:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,1,9,5,1,0
Binh_Thanh,2025-09-27 01:53:00+07:00,22,33,1,150.253807106599,False,31.72,70,3.6,0,1,9,5,1,0
Phu_My_Hung,2025-09-27 01:53:00+07:00,32,42,1,131.1926605504587,False,31.73,70,3.6,0,1,9,5,1,0
District_1,2025-09-27 02:53:00+07:00,10,25,1,248.4848484848485,False,31.66,70,3.6,0,2,9,5,1,0
Thu_Thiem,2025-09-27 02:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,2,9,5,1,0
Tan_Son_Nhat,2025-09-27 02:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,2,9,5,1,0
Binh_Thanh,2025-09-27 02:53:00+07:00,24,32,1,133.4975369458128,False,31.72,70,3.6,0,2,9,5,1,0
Phu_My_Hung,2025-09-27 02:53:00+07:00,32,42,1,131.1926605504587,False,31.73,70,3.6,0,2,9,5,1,0
District_1,2025-09-27 03:53:00+07:00,10,25,1,248.4848484848485,False,31.66,70,3.6,0,3,9,5,1,0
Thu_Thiem,2025-09-27 03:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,3,9,5,1,0
Tan_Son_Nhat,2025-09-27 03:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,3,9,5,1,0
Binh_Thanh,2025-09-27 03:53:00+07:00,24,32,1,133.4975369458128,False,31.72,70,3.6,0,3,9,5,1,0
Phu_My_Hung,2025-09-27 03:53:00+07:00,32,42,1,131.1926605504587,False,31.73,70,3.6,0,3,9,5,1,0
District_1,2025-09-27 04:53:00+07:00,10,26,1,264.51612903225805,False,31.66,70,3.6,0,4,9,5,1,0
Thu_Thiem,2025-09-27 04:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,4,9,5,1,0
Tan_Son_Nhat,2025-09-27 04:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,4,9,5,1,0
Binh_Thanh,2025-09-27 04:53:00+07:00,26,33,1,127.41116751269035,False,31.72,70,3.6,0,4,9,5,1,0
Phu_My_Hung,2025-09-27 04:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,4,9,5,1,0
District_1,2025-09-27 05:53:00+07:00,10,26,1,264.51612903225805,False,31.66,70,3.6,0,5,9,5,1,0
Thu_Thiem,2025-09-27 05:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,5,9,5,1,0
Tan_Son_Nhat,2025-09-27 05:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,5,9,5,1,0
Binh_Thanh,2025-09-27 05:53:00+07:00,26,33,1,127.41116751269035,False,31.72,70,3.6,0,5,9,5,1,0
Phu_My_Hung,2025-09-27 05:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,5,9,5,1,0
District_1,2025-09-27 06:53:00+07:00,10,26,1,264.51612903225805,False,31.66,70,3.6,0,6,9,5,1,0
Thu_Thiem,2025-09-27 06:53:00+07:00,40,40,1,100.0,False,31.72,70,3.6,0,6,9,5,1,0
Tan_Son_Nhat,2025-09-27 06:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,6,9,5,1,0
Binh_Thanh,2025-09-27 06:53:00+07:00,26,33,1,127.41116751269035,False,31.72,70,3.6,0,6,9,5,1,0
Phu_My_Hung,2025-09-27 06:53:00+07:00,34,42,1,123.5091743119266,False,31.73,70,3.6,0,6,9,5,1,0
District_1,2025-09-27 07:53:00+07:00,10,26,1,264.51612903225805,False,31.1,72,3.6,0,7,9,5,1,1
Thu_Thiem,2025-09-27 07:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,7,9,5,1,1
Tan_Son_Nhat,2025-09-27 07:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,7,9,5,1,1
Binh_Thanh,2025-09-27 07:53:00+07:00,26,33,1,127.41116751269035,False,31.16,72,3.6,0,7,9,5,1,1
Phu_My_Hung,2025-09-27 07:53:00+07:00,34,42,1,123.5091743119266,False,31.17,72,3.6,0,7,9,5,1,1
District_1,2025-09-27 08:53:00+07:00,5,28,1,568.9655172413793,False,31.1,72,3.6,0,8,9,5,1,1
Thu_Thiem,2025-09-27 08:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,8,9,5,1,1
Tan_Son_Nhat,2025-09-27 08:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,8,9,5,1,1
Binh_Thanh,2025-09-27 08:53:00+07:00,24,33,1,137.56345177664974,False,31.16,72,3.6,0,8,9,5,1,1
Phu_My_Hung,2025-09-27 08:53:00+07:00,32,42,1,131.1926605504587,False,31.17,72,3.6,0,8,9,5,1,1
District_1,2025-09-27 09:53:00+07:00,5,28,1,568.9655172413793,False,31.1,72,3.6,0,9,9,5,1,1
Thu_Thiem,2025-09-27 09:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,9,9,5,1,1
Tan_Son_Nhat,2025-09-27 09:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,9,9,5,1,1
Binh_Thanh,2025-09-27 09:53:00+07:00,24,33,1,137.56345177664974,False,31.16,72,3.6,0,9,9,5,1,1
Phu_My_Hung,2025-09-27 09:53:00+07:00,32,42,1,131.1926605504587,False,31.17,72,3.6,0,9,9,5,1,1
District_1,2025-09-27 10:53:00+07:00,17,26,1,154.83870967741936,False,31.1,72,3.6,0,10,9,5,1,0
Thu_Thiem,2025-09-27 10:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,10,9,5,1,0
Tan_Son_Nhat,2025-09-27 10:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,10,9,5,1,0
Binh_Thanh,2025-09-27 10:53:00+07:00,22,33,1,150.253807106599,False,31.16,72,3.6,0,10,9,5,1,0
Phu_My_Hung,2025-09-27 10:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,10,9,5,1,0
District_1,2025-09-27 11:53:00+07:00,17,26,1,154.83870967741936,False,31.1,72,3.6,0,11,9,5,1,0
Thu_Thiem,2025-09-27 11:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,11,9,5,1,0
Tan_Son_Nhat,2025-09-27 11:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,11,9,5,1,0
Binh_Thanh,2025-09-27 11:53:00+07:00,22,33,1,150.253807106599,False,31.16,72,3.6,0,11,9,5,1,0
Phu_My_Hung,2025-09-27 11:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,11,9,5,1,0
District_1,2025-09-27 12:53:00+07:00,17,26,1,154.83870967741936,False,31.1,72,3.6,0,12,9,5,1,0
Thu_Thiem,2025-09-27 12:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,12,9,5,1,0
Tan_Son_Nhat,2025-09-27 12:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,12,9,5,1,0
Binh_Thanh,2025-09-27 12:53:00+07:00,22,33,1,150.253807106599,False,31.16,72,3.6,0,12,9,5,1,0
Phu_My_Hung,2025-09-27 12:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,12,9,5,1,0
District_1,2025-09-27 13:53:00+07:00,17,26,1,154.83870967741936,False,31.1,72,3.6,0,13,9,5,1,0
Thu_Thiem,2025-09-27 13:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,13,9,5,1,0
Tan_Son_Nhat,2025-09-27 13:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,13,9,5,1,0
Binh_Thanh,2025-09-27 13:53:00+07:00,22,32,1,145.8128078817734,False,31.16,72,3.6,0,13,9,5,1,0
Phu_My_Hung,2025-09-27 13:53:00+07:00,32,42,1,131.1926605504587,False,31.17,72,3.6,0,13,9,5,1,0
District_1,2025-09-27 14:53:00+07:00,16,26,1,164.51612903225808,False,31.1,72,3.6,0,14,9,5,1,0
Thu_Thiem,2025-09-27 14:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,14,9,5,1,0
Tan_Son_Nhat,2025-09-27 14:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,14,9,5,1,0
Binh_Thanh,2025-09-27 14:53:00+07:00,22,32,1,145.8128078817734,False,31.16,72,3.6,0,14,9,5,1,0
Phu_My_Hung,2025-09-27 14:53:00+07:00,32,42,1,131.1926605504587,False,31.17,72,3.6,0,14,9,5,1,0
District_1,2025-09-27 15:53:00+07:00,16,26,1,164.51612903225808,False,31.1,72,3.6,0,15,9,5,1,0
Thu_Thiem,2025-09-27 15:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,15,9,5,1,0
Tan_Son_Nhat,2025-09-27 15:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,15,9,5,1,0
Binh_Thanh,2025-09-27 15:53:00+07:00,22,32,1,145.8128078817734,False,31.16,72,3.6,0,15,9,5,1,0
Phu_My_Hung,2025-09-27 15:53:00+07:00,32,42,1,131.1926605504587,False,31.17,72,3.6,0,15,9,5,1,0
District_1,2025-09-27 16:53:00+07:00,11,26,1,241.93548387096774,False,31.1,72,3.6,0,16,9,5,1,1
Thu_Thiem,2025-09-27 16:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,16,9,5,1,1
Tan_Son_Nhat,2025-09-27 16:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,16,9,5,1,1
Binh_Thanh,2025-09-27 16:53:00+07:00,21,33,1,157.36040609137058,False,31.16,72,3.6,0,16,9,5,1,1
Phu_My_Hung,2025-09-27 16:53:00+07:00,31,41,1,132.2508398656215,False,31.17,72,3.6,0,16,9,5,1,1
District_1,2025-09-27 17:53:00+07:00,11,26,1,241.93548387096774,False,31.1,72,3.6,0,17,9,5,1,1
Thu_Thiem,2025-09-27 17:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,17,9,5,1,1
Tan_Son_Nhat,2025-09-27 17:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,17,9,5,1,1
Binh_Thanh,2025-09-27 17:53:00+07:00,21,33,1,157.36040609137058,False,31.16,72,3.6,0,17,9,5,1,1
Phu_My_Hung,2025-09-27 17:53:00+07:00,31,41,1,132.2508398656215,False,31.17,72,3.6,0,17,9,5,1,1
District_1,2025-09-27 18:53:00+07:00,11,26,1,241.93548387096774,False,31.1,72,3.6,0,18,9,5,1,1
Thu_Thiem,2025-09-27 18:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,18,9,5,1,1
Tan_Son_Nhat,2025-09-27 18:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,18,9,5,1,1
Binh_Thanh,2025-09-27 18:53:00+07:00,21,33,1,157.36040609137058,False,31.16,72,3.6,0,18,9,5,1,1
Phu_My_Hung,2025-09-27 18:53:00+07:00,31,41,1,132.2508398656215,False,31.17,72,3.6,0,18,9,5,1,1
District_1,2025-09-27 19:53:00+07:00,11,26,1,241.93548387096774,False,31.1,72,3.6,0,19,9,5,1,1
Thu_Thiem,2025-09-27 19:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,19,9,5,1,1
Tan_Son_Nhat,2025-09-27 19:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,19,9,5,1,1
Binh_Thanh,2025-09-27 19:53:00+07:00,21,33,1,157.36040609137058,False,31.16,72,3.6,0,19,9,5,1,1
Phu_My_Hung,2025-09-27 19:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,19,9,5,1,1
District_1,2025-09-27 20:53:00+07:00,11,26,1,241.93548387096774,False,31.1,72,3.6,0,20,9,5,1,0
Thu_Thiem,2025-09-27 20:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,20,9,5,1,0
Tan_Son_Nhat,2025-09-27 20:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,20,9,5,1,0
Binh_Thanh,2025-09-27 20:53:00+07:00,21,32,1,152.70935960591132,False,31.16,72,3.6,0,20,9,5,1,0
Phu_My_Hung,2025-09-27 20:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,20,9,5,1,0
District_1,2025-09-27 21:53:00+07:00,11,26,1,241.93548387096774,False,31.1,72,3.6,0,21,9,5,1,0
Thu_Thiem,2025-09-27 21:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,21,9,5,1,0
Tan_Son_Nhat,2025-09-27 21:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,21,9,5,1,0
Binh_Thanh,2025-09-27 21:53:00+07:00,21,32,1,152.70935960591132,False,31.16,72,3.6,0,21,9,5,1,0
Phu_My_Hung,2025-09-27 21:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,21,9,5,1,0
District_1,2025-09-27 22:53:00+07:00,11,26,1,241.93548387096774,False,31.1,72,3.6,0,22,9,5,1,0
Thu_Thiem,2025-09-27 22:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,22,9,5,1,0
Tan_Son_Nhat,2025-09-27 22:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,22,9,5,1,0
Binh_Thanh,2025-09-27 22:53:00+07:00,20,34,1,170.6806282722513,False,31.16,72,3.6,0,22,9,5,1,0
Phu_My_Hung,2025-09-27 22:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,22,9,5,1,0
District_1,2025-09-27 23:53:00+07:00,15,25,1,166.66666666666669,False,31.1,72,3.6,0,23,9,5,1,0
Thu_Thiem,2025-09-27 23:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,23,9,5,1,0
Tan_Son_Nhat,2025-09-27 23:53:00+07:00,31,31,1,100.0,False,32.0,62,3.6,0,23,9,5,1,0
Binh_Thanh,2025-09-27 23:53:00+07:00,20,34,1,170.6806282722513,False,31.16,72,3.6,0,23,9,5,1,0
Phu_My_Hung,2025-09-27 23:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,23,9,5,1,0
District_1,2025-09-28 00:53:00+07:00,15,25,1,166.66666666666669,False,31.1,72,3.6,0,0,9,6,1,0
Thu_Thiem,2025-09-28 00:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,0,9,6,1,0
Tan_Son_Nhat,2025-09-28 00:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,0,9,6,1,0
Binh_Thanh,2025-09-28 00:53:00+07:00,22,33,1,150.253807106599,False,31.16,72,3.6,0,0,9,6,1,0
Phu_My_Hung,2025-09-28 00:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,0,9,6,1,0
District_1,2025-09-28 01:53:00+07:00,15,25,1,166.66666666666669,False,31.1,72,3.6,0,1,9,6,1,0
Thu_Thiem,2025-09-28 01:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,1,9,6,1,0
Tan_Son_Nhat,2025-09-28 01:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,1,9,6,1,0
Binh_Thanh,2025-09-28 01:53:00+07:00,22,33,1,150.253807106599,False,31.16,72,3.6,0,1,9,6,1,0
Phu_My_Hung,2025-09-28 01:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,1,9,6,1,0
District_1,2025-09-28 02:53:00+07:00,15,25,1,166.66666666666669,False,31.1,72,3.6,0,2,9,6,1,0
Thu_Thiem,2025-09-28 02:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,2,9,6,1,0
Tan_Son_Nhat,2025-09-28 02:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,2,9,6,1,0
Binh_Thanh,2025-09-28 02:53:00+07:00,22,33,1,150.253807106599,False,31.16,72,3.6,0,2,9,6,1,0
Phu_My_Hung,2025-09-28 02:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,2,9,6,1,0
District_1,2025-09-28 03:53:00+07:00,15,25,1,166.66666666666669,False,31.1,72,3.6,0,3,9,6,1,0
Thu_Thiem,2025-09-28 03:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,3,9,6,1,0
Tan_Son_Nhat,2025-09-28 03:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,3,9,6,1,0
Binh_Thanh,2025-09-28 03:53:00+07:00,22,33,1,150.253807106599,False,31.16,72,3.6,0,3,9,6,1,0
Phu_My_Hung,2025-09-28 03:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,3,9,6,1,0
District_1,2025-09-28 04:53:00+07:00,19,25,1,130.3030303030303,False,31.1,72,3.6,0,4,9,6,1,0
Thu_Thiem,2025-09-28 04:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,4,9,6,1,0
Tan_Son_Nhat,2025-09-28 04:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,4,9,6,1,0
Binh_Thanh,2025-09-28 04:53:00+07:00,23,33,1,143.6548223350254,False,31.16,72,3.6,0,4,9,6,1,0
Phu_My_Hung,2025-09-28 04:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,4,9,6,1,0
District_1,2025-09-28 05:53:00+07:00,19,25,1,130.3030303030303,False,31.1,72,3.6,0,5,9,6,1,0
Thu_Thiem,2025-09-28 05:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,5,9,6,1,0
Tan_Son_Nhat,2025-09-28 05:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,5,9,6,1,0
Binh_Thanh,2025-09-28 05:53:00+07:00,23,33,1,143.6548223350254,False,31.16,72,3.6,0,5,9,6,1,0
Phu_My_Hung,2025-09-28 05:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,5,9,6,1,0
District_1,2025-09-28 06:53:00+07:00,19,25,1,130.3030303030303,False,31.1,72,3.6,0,6,9,6,1,0
Thu_Thiem,2025-09-28 06:53:00+07:00,40,40,1,100.0,False,31.16,72,3.6,0,6,9,6,1,0
Tan_Son_Nhat,2025-09-28 06:53:00+07:00,31,31,1,100.0,False,32.01,62,3.6,0,6,9,6,1,0
Binh_Thanh,2025-09-28 06:53:00+07:00,23,33,1,143.6548223350254,False,31.16,72,3.6,0,6,9,6,1,0
Phu_My_Hung,2025-09-28 06:53:00+07:00,31,42,1,135.43577981651376,False,31.17,72,3.6,0,6,9,6,1,0
District_1,2025-09-28 07:53:00+07:00,19,25,1,130.3030303030303,False,31.1,72,3.6,0,7,9,6,1,1
